Time,LL_Q,LL_T,LL_C,Regime
69685000,  12730155096,  17479137034,   8852218827,10
69695000,  12730155096,  17479137034,   8852218827,10
69785000,  12784395683,  17516496057,   8921859036,10
69795000,  12784395683,  17516496057,   8921859036,10
69805000,  12784395683,  17516496057,   8921859036,10
69895000,  12859077820,  17586017587,   9002080393,10
69905000,  12859077820,  17586017587,   9002080393,10
69915000,  12859077820,  17586017587,   9002080393,10
70005000,  12921039779,  17664085617,   9037938036,10
70015000,  12921039779,  17664085617,   9037938036,10
70025000,  12921039779,  17664085617,   9037938036,10
70115000,  12990205887,  17741852793,   9120195336,10
70125000,  12990205887,  17741852793,   9120195336,10
70135000,  12990205887,  17741852793,   9120195336,10
70225000,  13065136420,  17807675315,   9199646600,10
70235000,  13065136420,  17807675315,   9199646600,10
70245000,  13065136420,  17807675315,   9199646600,10
70335000,  13132313260,  17863185914,   9278780329,10
70345000,  13132313260,  17863185914,   9278780329,10
70355000,  13132313260,  17863185914,   9278780329,10
70445000,  13199059998,  17928439622,   9340585224,10
70455000,  13199059998,  17928439622,   9340585224,10
70465000,  13199059998,  17928439622,   9340585224,10
70555000,  13270271797,  17994031813,   9367644634,10
70565000,  13270271797,  17994031813,   9367644634,10
70575000,  13270271797,  17994031813,   9367644634,10
70665000,  13349175234,  18069315457,   9448039579,10
70675000,  13349175234,  18069315457,   9448039579,10
70685000,  13349175234,  18069315457,   9448039579,10
70775000,  13377984855,  18132377966,   9511164469,10
70785000,  13377984855,  18132377966,   9511164469,10
70795000,  13377984855,  18132377966,   9511164469,10
70885000,  13440499674,  18201461802,   9580596247,10
70895000,  13440499674,  18201461802,   9580596247,10
70905000,  13440499674,  18201461802,   9580596247,10
70995000,  13485776009,  18264124856,   9658484822,10
71005000,  13485776009,  18264124856,   9658484822,10
71015000,  13485776009,  18264124856,   9658484822,10
71105000,  13563741614,  18343638831,   9729358518,10
71115000,  13563741614,  18343638831,   9729358518,10
71125000,  13563741614,  18343638831,   9729358518,10
71215000,  13614963791,  18421252037,   9809637693,10
71225000,  13614963791,  18421252037,   9809637693,10
71235000,  13614963791,  18421252037,   9809637693,10
71325000,  13680107052,  18490202252,   9868512776,10
71335000,  13680107052,  18490202252,   9868512776,10
71345000,  13680107052,  18490202252,   9868512776,10
71435000,  13716836222,  18534911897,   9916336692,10
71445000,  13716836222,  18534911897,   9916336692,10
71455000,  13716836222,  18534911897,   9916336692,10
71545000,  13776865942,  18602689629,   9975346868,10
71555000,  13776865942,  18602689629,   9975346868,10
71565000,  13776865942,  18602689629,   9975346868,10
71655000,  13853994658,  18676958750,  10056451038,10
71665000,  13853994658,  18676958750,  10056451038,10
71675000,  13853994658,  18676958750,  10056451038,10
71765000,  13917329900,  18742126468,  10138888836,10
71775000,  13917329900,  18742126468,  10138888836,10
71785000,  13917329900,  18742126468,  10138888836,10
71875000,  13996690682,  18818872226,  10220659309,10
71885000,  13996690682,  18818872226,  10220659309,10
71895000,  13996690682,  18818872226,  10220659309,10
71985000,  14058153915,  18899763908,  10299339542,10
71995000,  14058153915,  18899763908,  10299339542,10
72005000,  14058153915,  18899763908,  10299339542,10
72095000,  14129672740,  18972730955,  10362334146,10
72105000,  14129672740,  18972730955,  10362334146,10
72115000,  14129672740,  18972730955,  10362334146,10
72205000,  14200470814,  19025230295,  10439841783,10
72215000,  14200470814,  19025230295,  10439841783,10
72225000,  14200470814,  19025230295,  10439841783,10
72315000,  14265915046,  19106425013,  10502991551,10
72325000,  14265915046,  19106425013,  10502991551,10
72335000,  14265915046,  19106425013,  10502991551,10
72425000,  14331242554,  19180982574,  10581448434,10
72435000,  14331242554,  19180982574,  10581448434,10
72445000,  14331242554,  19180982574,  10581448434,10
72535000,  14397240546,  19255923068,  10649986001,10
72545000,  14397240546,  19255923068,  10649986001,10
72555000,  14397240546,  19255923068,  10649986001,10
72645000,  14421570599,  19321823568,  10729615801,10
72655000,  14421570599,  19321823568,  10729615801,10
72665000,  14421570599,  19321823568,  10729615801,10
72755000,  14492868712,  19393837823,  10787003686,10
72765000,  14492868712,  19393837823,  10787003686,10
72775000,  14492868712,  19393837823,  10787003686,10
72865000,  14568173842,  19470425012,  10841509675,10
72875000,  14568173842,  19470425012,  10841509675,10
72885000,  14568173842,  19470425012,  10841509675,10
72975000,  14647712349,  19548898874,  10891996061,10
72985000,  14647712349,  19548898874,  10891996061,10
72995000,  14647712349,  19548898874,  10891996061,10
73085000,  14698215860,  19608293990,  10971263200,10
73095000,  14698215860,  19608293990,  10971263200,10
73105000,  14698215860,  19608293990,  10971263200,10
73195000,  14776198398,  19685967527,  11044156736,10
73205000,  14776198398,  19685967527,  11044156736,10
73215000,  14776198398,  19685967527,  11044156736,10
73305000,  14855418691,  19762256405,  11126504987,10
73315000,  14855418691,  19762256405,  11126504987,10
73325000,  14855418691,  19762256405,  11126504987,10
73415000,  14933741545,  19844928557,  11204122703,10
73425000,  14933741545,  19844928557,  11204122703,10
73435000,  14933741545,  19844928557,  11204122703,10
73525000,  14999440157,  19841512862,  11277672915,10
73535000,  14999440157,  19841512862,  11277672915,10
73545000,  14999440157,  19841512862,  11277672915,10
73635000,  15043160283,  19891571187,  11353735970,10
73645000,  15043160283,  19891571187,  11353735970,10
73655000,  15043160283,  19891571187,  11353735970,10
73745000,  15121595082,  19942463118,  11435069378,10
73755000,  15121595082,  19942463118,  11435069378,10
73765000,  15121595082,  19942463118,  11435069378,10
73855000,  15197613316,  20025292502,  11516721911,10
73865000,  15197613316,  20025292502,  11516721911,10
73875000,  15197613316,  20025292502,  11516721911,10
73965000,  15275788215,  20101282593,  11531719724,10
73975000,  15275788215,  20101282593,  11531719724,10
73985000,  15275788215,  20101282593,  11531719724,10
74075000,  15330883823,  20185203652,  11605851274,10
74085000,  15330883823,  20185203652,  11605851274,10
74095000,  15330883823,  20185203652,  11605851274,10
74185000,  15403960572,  20265750698,  11684320149,10
74195000,  15403960572,  20265750698,  11684320149,10
74205000,  15403960572,  20265750698,  11684320149,10
74295000,  15466026221,  20343321612,  11745083988,10
74305000,  15466026221,  20343321612,  11745083988,10
74315000,  15466026221,  20343321612,  11745083988,10
74405000,  19745530597,  20427054599,  11818457836,10
74415000,  19745530597,  20427054599,  11818457836,10
74425000,  19745530597,  20427054599,  11818457836,10
74515000,  19820609752,  20476678678,  11884205385,10
74525000,  19820609752,  20476678678,  11884205385,10
74535000,  19820609752,  20476678678,  11884205385,10
74625000,  19895040900,  20560107406,  11959649847,10
74635000,  19895040900,  20560107406,  11959649847,10
74645000,  19895040900,  20560107406,  11959649847,10
74735000,  19966967688,  20627902650,  12006773431,10
74745000,  19966967688,  20627902650,  12006773431,10
74755000,  19966967688,  20627902650,  12006773431,10
74845000,  20018051102,  20671350015,  12088445071,10
74855000,  20018051102,  20671350015,  12088445071,10
74865000,  20018051102,  20671350015,  12088445071,10
74955000,  20086416844,  20755355444,  12159474054,10
74965000,  20086416844,  20755355444,  12159474054,10
74975000,  20086416844,  20755355444,  12159474054,10
75065000,  20160117981,  20826698080,  12222589139,10
75075000,  20160117981,  20826698080,  12222589139,10
75085000,  20160117981,  20826698080,  12222589139,10
75175000,  20224781512,  20864910732,  12286353803,10
75185000,  20224781512,  20864910732,  12286353803,10
75195000,  20224781512,  20864910732,  12286353803,10
75285000,  20269816423,  20921295836,  12364020110,10
75295000,  20269816423,  20921295836,  12364020110,10
75305000,  20269816423,  20921295836,  12364020110,10
75395000,  20312982264,  21000500640,  12436371227,10
75405000,  20312982264,  21000500640,  12436371227,10
75415000,  20312982264,  21000500640,  12436371227,10
75505000,  20360386728,  21075860866,  12496113122,10
75515000,  20360386728,  21075860866,  12496113122,10
75525000,  20360386728,  21075860866,  12496113122,10
75615000,  20432039905,  21149122536,  12574807897,10
75625000,  20432039905,  21149122536,  12574807897,10
75635000,  20432039905,  21149122536,  12574807897,10
75725000,  20494758049,  21231734406,  12645994204,10
75735000,  20494758049,  21231734406,  12645994204,10
75745000,  20494758049,  21231734406,  12645994204,10
75835000,  20566809920,  21313044817,  12717537187,10
75845000,  20566809920,  21313044817,  12717537187,10
75855000,  20566809920,  21313044817,  12717537187,10
75945000,  20586267488,  21381476345,  12770472476,10
75955000,  20586267488,  21381476345,  12770472476,10
75965000,  20586267488,  21381476345,  12770472476,10
76055000,  20638401933,  21382643810,  12835940021,10
76065000,  20638401933,  21382643810,  12835940021,10
76075000,  20638401933,  21382643810,  12835940021,10
76165000,  20701711734,  21451566445,  12910141476,10
76175000,  20701711734,  21451566445,  12910141476,10
76185000,  20701711734,  21451566445,  12910141476,10
76275000,  20774431590,  21501706266,  12967268994,10
76285000,  20774431590,  21501706266,  12967268994,10
76295000,  20774431590,  21501706266,  12967268994,10
76385000,  20845263035,  21574605779,  13036383896,10
76395000,  20845263035,  21574605779,  13036383896,10
76405000,  20845263035,  21574605779,  13036383896,10
76495000,  20902765784,  21655737262,  13055816516,10
76505000,  20902765784,  21655737262,  13055816516,10
76515000,  20902765784,  21655737262,  13055816516,10
76605000,  20962755318,  21737970831,  13116588703,10
76615000,  20962755318,  21737970831,  13116588703,10
76625000,  20962755318,  21737970831,  13116588703,10
76715000,  21042239811,  21805901456,  13176240044,10
76725000,  21042239811,  21805901456,  13176240044,10
76735000,  21042239811,  21805901456,  13176240044,10
76825000,  21118895317,  21861284601,  13248444039,10
76835000,  21118895317,  21861284601,  13248444039,10
76845000,  21118895317,  21861284601,  13248444039,10
76935000,  21185938403,  21931789382,  13283511431,10
76945000,  21185938403,  21931789382,  13283511431,10
76955000,  21185938403,  21931789382,  13283511431,10
77045000,  21246026663,  22002321175,  13355934532,10
77055000,  21246026663,  22002321175,  13355934532,10
77065000,  21246026663,  22002321175,  13355934532,10
77155000,  21306992091,  22069558758,  13419318191,10
77165000,  21306992091,  22069558758,  13419318191,10
77175000,  21306992091,  22069558758,  13419318191,10
77265000,  21373959784,  22152584943,  13488437227,10
77275000,  21373959784,  22152584943,  13488437227,10
77285000,  21373959784,  22152584943,  13488437227,10
77375000,  21428663910,  22234664924,  13560357023,10
77385000,  21428663910,  22234664924,  13560357023,10
77395000,  21428663910,  22234664924,  13560357023,10
77485000,  21496867614,  22318422869,  13611583974,10
77495000,  21496867614,  22318422869,  13611583974,10
77505000,  21496867614,  22318422869,  13611583974,10
77595000,  21574690756,  22368537558,  13671305878,10
77605000,  21574690756,  22368537558,  13671305878,10
77615000,  21574690756,  22368537558,  13671305878,10
77705000,  21639122688,  22428204577,  13747745707,10
77715000,  21639122688,  22428204577,  13747745707,10
77725000,  21639122688,  22428204577,  13747745707,10
77815000,  21705181640,  22485987053,  13829771318,10
77825000,  21705181640,  22485987053,  13829771318,10
77835000,  21705181640,  22485987053,  13829771318,10
77925000,  21779979196,  22567843924,  13891780743,10
77935000,  21779979196,  22567843924,  13891780743,10
77945000,  21779979196,  22567843924,  13891780743,10
78035000,  21839889628,  22650643074,  13964786783,10
78045000,  21839889628,  22650643074,  13964786783,10
78055000,  21839889628,  22650643074,  13964786783,10
78145000,  21858092131,  22698831601,  14044000639,10
78155000,  21858092131,  22698831601,  14044000639,10
78165000,  21858092131,  22698831601,  14044000639,10
78255000,  21903935497,  22753453490,  14085427739,10
78265000,  21903935497,  22753453490,  14085427739,10
78275000,  21903935497,  22753453490,  14085427739,10
78365000,  21980761268,  22828555224,  14132155967,10
78375000,  21980761268,  22828555224,  14132155967,10
78385000,  21980761268,  22828555224,  14132155967,10
78475000,  22060414859,  22908822269,  14192553429,10
78485000,  22060414859,  22908822269,  14192553429,10
78495000,  22060414859,  22908822269,  14192553429,10
78585000,  22137471497,  22938268638,  14271323120,10
78595000,  22137471497,  22938268638,  14271323120,10
78605000,  22137471497,  22938268638,  14271323120,10
78695000,  22202624926,  23018513804,  14343995841,10
78705000,  22202624926,  23018513804,  14343995841,10
78715000,  22202624926,  23018513804,  14343995841,10
78805000,  22240409803,  23081699592,  14420105475,10
78815000,  22240409803,  23081699592,  14420105475,10
78825000,  22240409803,  23081699592,  14420105475,10
78915000,  22312521436,  23107516046,  14488885222,10
78925000,  22312521436,  23107516046,  14488885222,10
78935000,  22312521436,  23107516046,  14488885222,10
